custid,orderid,date,price,qty
126643,731372,2025-07-12,49.08,2
126644,748216,2026-01-13,35.94,1
126644,751120,2026-02-12,35.94,1
126645,745646,2025-12-17,35.94,1
126646,752773,2026-02-27,35.94,1
126647,712345,2024-07-11,127.08,2
126648,702449,2024-02-03,43.14,2
126649,716035,2024-10-04,34.74,1
126650,704971,2024-03-08,119.88,2
126650,714021,2024-08-18,95.88,2
126650,716247,2024-10-10,59.94,1
126651,746150,2025-12-21,41.94,1
126652,704145,2024-02-26,115.02,3
126652,708659,2024-04-29,95.88,2
126652,712463,2024-07-13,35.94,1
126652,714017,2024-08-18,62.28,2
126652,714664,2024-09-03,35.94,1
126653,753717,2026-03-08,28.8,1
126654,732152,2025-07-22,55.08,2
126655,703497,2024-02-18,431.82,3
126655,714073,2024-08-20,431.82,3
126656,700658,2024-01-08,34.74,1
126657,708005,2024-04-19,69.48,2
126657,715140,2024-09-13,40.68,2
126657,730286,2025-06-28,71.88,2
126658,725088,2025-04-10,23.94,1
126659,729621,2025-06-19,19.14,1
126660,701637,2024-01-23,35.94,1
126661,739982,2025-10-24,47.94,1
126662,744185,2025-12-05,35.94,1
126663,734236,2025-08-17,23.94,1
126664,747792,2026-01-08,41.94,1
126665,711175,2024-06-17,34.74,1
126666,738174,2025-10-03,71.93,2
126667,758341,2026-04-29,71.88,2
126668,711801,2024-06-30,34.74,1
126669,750876,2026-02-09,41.94,1
126670,712951,2024-07-25,47.94,1
126671,752552,2026-02-25,71.88,2
126672,748507,2026-01-16,50.28,2
126672,752682,2026-02-26,28.8,1
126673,742804,2025-11-21,28.8,1
126674,709101,2024-05-07,143.82,3
126674,712863,2024-07-23,143.82,3
126674,714403,2024-08-27,137.82,3
126675,708276,2024-04-23,86.4,3
126675,727702,2025-05-23,143.82,3
126675,740023,2025-10-24,47.88,2
126676,725709,2025-04-20,83.93,2
126677,731326,2025-07-11,47.94,1
126678,720252,2025-01-13,43.14,2
126679,734281,2025-08-18,28.8,1
126680,717921,2024-11-17,59.94,1
126681,708050,2024-04-19,35.99,1
126682,714527,2024-08-30,29.88,2
126683,738530,2025-10-07,35.94,1
126684,730990,2025-07-07,47.94,1
126685,759924,2026-05-11,64.74,2
126686,716615,2024-10-18,142.62,4
126686,717543,2024-11-08,143.94,1
126686,723099,2025-03-09,125.82,3
126687,719942,2025-01-07,34.74,1
126688,732410,2025-07-26,51.48,2
126689,748183,2026-01-12,35.94,1
126690,731327,2025-07-11,28.8,1
126691,744164,2025-12-05,41.94,1
126692,710163,2024-05-26,51.48,2
126692,710920,2024-06-11,83.88,2
126693,705339,2024-03-14,52.74,2
126694,704966,2024-03-08,23.94,1
126695,703462,2024-02-17,34.74,1
126696,700174,2024-01-03,38.34,2
126697,706450,2024-03-29,34.74,1
126697,731046,2025-07-08,67.08,2
126697,753120,2026-03-02,35.94,1
126698,728804,2025-06-07,55.08,2
126699,756069,2026-04-04,83.88,2
126700,739987,2025-10-24,35.94,1
126701,726091,2025-04-27,35.94,1
126702,747723,2026-01-08,23.94,1
126703,708293,2024-04-23,28.8,1
126704,758117,2026-04-27,35.94,1
126705,756419,2026-04-08,35.94,1
126706,746313,2025-12-22,41.94,1
126707,736033,2025-09-07,41.94,1
126708,758575,2026-05-02,71.88,2
126709,739850,2025-10-22,41.94,1
126710,729980,2025-06-24,82.68,2
126711,717559,2024-11-08,22.74,1
126712,707082,2024-04-06,47.94,1
126713,726401,2025-05-02,15.54,1
126714,707560,2024-04-13,20.34,1
126715,727415,2025-05-18,35.99,1
126716,720238,2025-01-13,83.93,2
126717,701973,2024-01-27,57.54,2
126718,722201,2025-02-21,34.74,1
126718,732868,2025-08-01,47.94,1
126718,733593,2025-08-10,47.94,1
126719,723699,2025-03-19,35.94,1
126720,732885,2025-08-01,45.54,2
126721,707872,2024-04-17,41.94,1
126722,729833,2025-06-22,89.88,2
126723,732591,2025-07-28,35.94,1
126723,734918,2025-08-25,47.94,1
126723,739248,2025-10-16,47.94,1
126724,754817,2026-03-22,28.8,1
126724,756343,2026-04-07,28.8,1
126725,707372,2024-04-09,34.74,1
126726,705202,2024-03-12,29.94,1
126727,731497,2025-07-13,23.94,1
126728,735704,2025-09-03,28.8,1
126728,740062,2025-10-25,41.94,1
126729,725573,2025-04-18,44.34,2
126730,736168,2025-09-09,37.14,1
126731,721403,2025-02-07,95.88,2
126732,722557,2025-02-28,35.99,1
126733,710181,2024-05-26,23.94,1
126734,717432,2024-11-05,47.88,2
126735,722112,2025-02-19,191.76,4
126736,707604,2024-04-13,43.14,2
126737,718858,2024-12-13,34.74,1
126738,724284,2025-03-28,118.8,1
126739,721416,2025-02-07,34.74,1
126740,716812,2024-10-22,41.94,1
126741,737886,2025-09-30,59.88,2
126742,743970,2025-12-04,35.94,1
126743,710238,2024-05-27,22.74,1
126744,728728,2025-06-07,47.94,1
126744,736147,2025-09-09,28.8,1
126745,709637,2024-05-17,43.14,2
126746,753607,2026-03-07,15.54,1
126747,747659,2026-01-07,28.8,1
126748,734595,2025-08-22,23.94,1
126749,731959,2025-07-20,80.28,3
126750,725477,2025-04-16,41.94,1
126751,708929,2024-05-04,34.74,1
126751,711481,2024-06-24,47.94,1
126751,714936,2024-09-09,47.94,1
126752,752783,2026-02-27,41.94,1
126753,702173,2024-01-30,62.28,2
126753,703270,2024-02-15,40.68,2
126753,706742,2024-04-01,81.36,4
126753,710679,2024-06-06,40.68,2
126753,713334,2024-08-03,40.68,2
126754,724625,2025-04-03,28.8,1
126755,739857,2025-10-22,29.94,1
126756,702629,2024-02-06,62.28,2
126757,748456,2026-01-16,35.94,1
126758,715719,2024-09-27,28.8,1
126759,706780,2024-04-02,20.34,1
126760,708151,2024-04-21,28.8,1
126761,757338,2026-04-18,71.88,2
126762,701409,2024-01-20,22.8,1
126763,710277,2024-05-27,35.99,1
126764,705594,2024-03-18,28.8,1
126765,755143,2026-03-25,71.88,2
126766,756180,2026-04-05,35.94,1
126767,729159,2025-06-13,47.94,1
126768,751977,2026-02-20,29.94,1
126768,757503,2026-04-20,47.94,1
126768,758472,2026-05-01,83.88,2
126769,726192,2025-04-29,41.94,1
126770,738774,2025-10-10,41.94,1
126771,712424,2024-07-13,34.74,1
126772,730526,2025-07-01,41.94,1
126773,702729,2024-02-08,43.14,2
126774,735093,2025-08-27,29.94,1
126775,744373,2025-12-07,28.8,1
126776,729629,2025-06-19,35.94,1
126777,734867,2025-08-24,67.08,2
126778,735693,2025-09-03,115.14,1
126779,735374,2025-08-30,115.14,1
126780,749902,2026-01-31,64.74,2
126781,729989,2025-06-24,35.94,1
126781,730510,2025-07-01,107.87,3
126782,745865,2025-12-19,35.94,1
126783,735845,2025-09-05,47.94,1
126784,749852,2026-01-31,28.8,1
126785,741611,2025-11-09,15.54,1
126786,702903,2024-02-10,34.74,1
126787,737492,2025-09-25,35.94,1
126788,754043,2026-03-12,64.74,2
126789,700511,2024-01-06,47.88,2
126790,721711,2025-02-12,95.88,2
126790,729320,2025-06-15,35.94,1
126790,729321,2025-06-15,35.94,1
126791,702753,2024-02-08,131.82,3
126791,720515,2025-01-20,28.8,1
126792,701054,2024-01-14,47.94,1
126793,704672,2024-03-04,28.8,1
126793,711954,2024-07-03,43.14,2
126794,753096,2026-03-02,35.94,1
126795,709933,2024-05-22,68.28,2
126796,739292,2025-10-16,23.94,1
126797,751382,2026-02-14,83.88,2
126798,705878,2024-03-22,47.94,1
126799,735809,2025-09-05,23.94,1
126800,745754,2025-12-18,35.99,1
126801,737390,2025-09-24,23.94,1
126802,720174,2025-01-12,28.8,1
126803,745529,2025-12-16,47.94,1
126804,714086,2024-08-20,62.28,2
126805,716908,2024-10-25,47.88,2
126806,705329,2024-03-14,69.48,2
126806,710503,2024-06-01,95.88,2
126806,714681,2024-09-03,95.88,2
126806,718660,2024-12-07,119.88,2
126806,720305,2025-01-15,119.94,1
126806,726250,2025-04-30,143.94,1
126807,735914,2025-09-06,23.94,1
126808,737103,2025-09-20,35.94,1
126809,705676,2024-03-19,47.88,2
126810,729981,2025-06-24,61.02,3
126811,718979,2024-12-17,51.48,2
126812,700134,2024-01-02,68.28,2
126812,708157,2024-04-21,68.28,2
126812,712548,2024-07-16,47.94,1
126812,717594,2024-11-09,68.28,2
126812,721898,2025-02-15,68.28,2
126812,737705,2025-09-28,68.28,2
126812,755908,2026-04-03,68.28,2
126813,729972,2025-06-24,35.94,1
126813,730302,2025-06-28,35.94,1
126813,730738,2025-07-04,35.94,1
126813,731613,2025-07-15,35.94,1
126814,723005,2025-03-08,47.94,1
126814,723830,2025-03-21,47.94,1
126815,719693,2025-01-02,51.48,2
126816,737694,2025-09-28,25.14,1
126817,753695,2026-03-08,76.74,2
126818,751012,2026-02-11,35.94,1
126819,757344,2026-04-18,23.94,1
126820,748349,2026-01-14,35.94,1
126821,747492,2026-01-04,71.88,2
126821,748643,2026-01-18,119.82,3
126821,760687,2026-05-18,47.94,1
126822,735725,2025-09-04,55.08,2
126823,760202,2026-05-14,55.08,2
126824,711140,2024-06-16,34.74,1
126825,746487,2025-12-24,61.08,2
126826,757796,2026-04-24,28.8,1
126827,701005,2024-01-14,43.2,1
126828,758952,2026-05-06,17.94,1
126829,710565,2024-06-02,95.88,2
126830,729896,2025-06-23,29.94,1
126831,734199,2025-08-17,34.74,1
126832,714493,2024-08-29,28.8,1
126833,705200,2024-03-12,28.8,1
126834,738725,2025-10-10,35.94,1
126835,736892,2025-09-18,35.99,1
126836,722181,2025-02-21,44.34,2
126837,741812,2025-11-11,28.8,1
126838,713321,2024-08-03,19.14,1
126839,730372,2025-06-29,47.94,1
126840,713654,2024-08-10,19.14,1
126841,737397,2025-09-24,37.14,1
126842,701961,2024-01-27,34.74,1
126843,724733,2025-04-05,34.74,1
126844,751352,2026-02-14,35.94,1
126845,715393,2024-09-19,28.8,1
126846,720589,2025-01-22,47.94,1
126847,700442,2024-01-05,41.94,1
126848,708544,2024-04-27,47.94,1
126849,700624,2024-01-08,49.14,2
126850,749331,2026-01-25,35.94,1
126851,715468,2024-09-21,34.74,1
126852,719064,2024-12-19,34.74,1
126853,734922,2025-08-25,69.48,2
126854,749023,2026-01-22,35.94,1
126855,714984,2024-09-10,47.94,1
126856,706540,2024-03-30,34.74,1
126857,740956,2025-11-03,47.94,1
126858,740367,2025-10-28,41.94,1
126859,736169,2025-09-09,37.14,1
126860,725435,2025-04-16,35.94,1
126861,746392,2025-12-23,37.14,1
126862,738102,2025-10-02,35.94,1
126863,758340,2026-04-29,23.94,1
126864,750578,2026-02-06,35.94,1
126865,712395,2024-07-12,28.8,1
126866,748087,2026-01-11,35.99,1
126867,747834,2026-01-09,28.8,1
126868,741370,2025-11-07,29.94,1
126869,754209,2026-03-14,35.94,1
126870,755677,2026-03-31,28.8,1
126871,760034,2026-05-12,23.94,1
126872,721097,2025-02-01,34.74,1
126873,703709,2024-02-21,41.94,1
126874,705966,2024-03-22,34.74,1
126874,710007,2024-05-23,34.74,1
126875,748248,2026-01-13,35.94,1
126876,743422,2025-11-28,37.14,1
126877,750485,2026-02-06,64.74,2
126878,715939,2024-10-02,28.8,1
126878,718674,2024-12-08,43.14,2
126879,747113,2025-12-31,71.88,2
126880,738177,2025-10-03,47.94,1
126881,700987,2024-01-14,80.28,3
126882,743628,2025-11-30,71.93,2
126883,703003,2024-02-12,41.94,1
126884,707937,2024-04-18,34.74,1
126884,727159,2025-05-14,35.94,1
126885,738213,2025-10-03,35.94,1
126886,724632,2025-04-03,63.54,2
126887,750155,2026-02-02,35.94,1
126888,746855,2025-12-28,71.88,2
126889,704154,2024-02-26,35.99,1
126890,734288,2025-08-18,35.94,1
126891,734557,2025-08-21,35.94,1
126892,730246,2025-06-27,35.94,1
126893,759062,2026-05-08,15.54,1
126894,738629,2025-10-09,35.94,1
126895,703713,2024-02-21,23.88,2
126896,709928,2024-05-22,47.94,1
126897,733779,2025-08-12,35.94,1
126898,730446,2025-06-30,47.94,1
126899,751145,2026-02-12,35.94,1
126900,751425,2026-02-15,47.94,1
126901,703697,2024-02-20,86.4,3
126902,714727,2024-09-04,34.74,1
126902,715051,2024-09-12,47.94,1
126903,740643,2025-10-31,151.08,2
126904,723598,2025-03-17,41.94,1
126905,738060,2025-10-02,59.94,1
126905,738940,2025-10-12,107.88,2
126906,731551,2025-07-14,35.94,1
126907,744758,2025-12-10,35.94,1
126908,707477,2024-04-11,41.94,1
126909,708414,2024-04-25,62.28,2
126910,748864,2026-01-20,35.94,1
126911,713925,2024-08-17,28.8,1
126912,747212,2026-01-01,35.94,1
126913,704295,2024-02-28,47.94,1
126913,712582,2024-07-17,47.94,1
126913,716217,2024-10-09,47.94,1
126913,718622,2024-12-06,47.94,1
126913,722057,2025-02-18,47.94,1
126913,729773,2025-06-21,127.08,3
126913,733004,2025-08-03,47.94,1
126913,739487,2025-10-18,47.94,1
126914,735337,2025-08-30,41.88,2
126915,705075,2024-03-10,95.88,2
126916,748244,2026-01-13,61.02,3
126917,709552,2024-05-15,34.74,1
126918,739339,2025-10-17,73.08,2
126919,700395,2024-01-05,34.74,1
126920,754843,2026-03-22,41.94,1
126921,729871,2025-06-22,34.74,1
126922,717961,2024-11-17,59.94,1
126923,751638,2026-02-17,35.94,1
126924,745289,2025-12-14,75.42,3
126925,729326,2025-06-15,35.94,1
126926,725051,2025-04-10,28.8,1
126927,739649,2025-10-20,19.14,1
126928,754922,2026-03-23,37.14,1
126929,713672,2024-08-11,22.74,1
126930,736279,2025-09-11,35.94,1
126931,730183,2025-06-27,47.94,1
126932,758460,2026-05-01,35.94,1
126933,752157,2026-02-21,35.94,1
126934,730544,2025-07-02,35.94,1
126935,707199,2024-04-07,43.14,2
126936,706192,2024-03-25,28.8,1
126937,744205,2025-12-06,35.94,1
126938,714616,2024-09-02,107.82,3
126939,757220,2026-04-17,83.88,2
126940,729528,2025-06-18,47.94,1
126941,751631,2026-02-17,119.94,1
126942,726124,2025-04-28,35.94,1
126943,702690,2024-02-07,28.8,1
126944,753342,2026-03-04,28.8,1
126945,729047,2025-06-11,59.94,1
126945,733318,2025-08-07,47.94,1
126945,749704,2026-01-29,47.94,1
126946,739609,2025-10-19,95.88,2
126947,734251,2025-08-18,35.94,1
126948,701485,2024-01-21,34.74,1
126949,750212,2026-02-03,83.88,2
126950,759051,2026-05-07,35.94,1
126951,721390,2025-02-07,47.94,1
126952,709716,2024-05-19,47.94,1
126952,726763,2025-05-09,47.94,1
126953,751264,2026-02-13,51.48,2
126954,703751,2024-02-21,28.8,1
126955,751769,2026-02-18,118.8,1
126956,711103,2024-06-16,47.94,2
126957,727939,2025-05-27,59.88,2
126958,730426,2025-06-30,41.94,1
126959,743842,2025-12-02,95.88,2
126960,711900,2024-07-02,23.94,1
126961,733156,2025-08-05,37.14,1
126962,753355,2026-03-04,71.88,2
126963,755772,2026-04-01,16.74,1
126964,700997,2024-01-14,179.82,3
126964,708773,2024-05-01,179.82,3
126964,714419,2024-08-28,179.82,3
126964,722783,2025-03-04,59.94,1
126964,728963,2025-06-10,47.94,1
126964,739112,2025-10-14,47.94,1
126965,752454,2026-02-24,35.94,1
126966,715594,2024-09-23,47.94,1
126967,749826,2026-01-31,107.82,3
126968,731641,2025-07-15,37.14,1
126969,713571,2024-08-08,35.94,1
126970,709513,2024-05-14,34.74,1
126971,745029,2025-12-12,35.94,1
126972,705074,2024-03-10,58.73,2
126973,737035,2025-09-19,47.94,1
126974,727295,2025-05-17,35.94,1
126975,712596,2024-07-17,28.8,1
126976,702667,2024-02-07,43.14,2
126977,760106,2026-05-13,35.94,1
126978,715218,2024-09-15,35.94,1
126979,706898,2024-04-03,76.62,3
126979,711330,2024-06-21,47.94,1
126979,719561,2024-12-30,83.88,2
126979,724277,2025-03-28,28.68,2
126979,736529,2025-09-13,35.94,1
126980,756932,2026-04-13,167.7,5
126981,730994,2025-07-07,35.99,1
126982,750837,2026-02-09,83.88,2
126983,758708,2026-05-03,35.94,1
126984,732315,2025-07-25,111.54,1
126985,731216,2025-07-10,28.8,1
126986,760470,2026-05-17,35.94,1
126987,757897,2026-04-25,35.94,1
126988,732306,2025-07-25,77.82,3
126989,702150,2024-01-30,35.88,2
126990,707935,2024-04-18,28.8,1
126991,702450,2024-02-03,28.8,1
126992,757927,2026-04-25,35.94,1
126993,759288,2026-05-10,35.94,1
126994,704480,2024-03-02,57.48,2
126995,719063,2024-12-19,132.96,4
126995,720003,2025-01-09,35.94,1
126995,721032,2025-01-30,77.88,2
126995,725972,2025-04-26,35.94,1
126995,731876,2025-07-19,77.88,2
126995,745330,2025-12-14,77.88,2
126995,751995,2026-02-20,47.88,2
126995,755215,2026-03-26,41.94,1
126996,736096,2025-09-08,51.48,2
126996,737021,2025-09-19,41.94,1
126997,706457,2024-03-29,34.74,1
126998,708100,2024-04-20,52.74,2
126999,703835,2024-02-22,28.8,1
127000,715602,2024-09-23,47.94,1
127001,760367,2026-05-16,35.94,1
127002,740684,2025-10-31,28.8,1
127003,736946,2025-09-18,37.14,1
127004,722921,2025-03-06,35.94,1
127005,707904,2024-04-17,34.74,1
127006,703410,2024-02-17,34.74,1
127007,732236,2025-07-24,37.14,1
127008,755136,2026-03-25,23.94,1
127009,751036,2026-02-11,119.94,1
127010,736173,2025-09-09,35.94,1
127011,743599,2025-11-30,35.94,1
127012,709153,2024-05-08,59.94,1
127013,709649,2024-05-17,143.82,3
127013,710785,2024-06-08,143.82,3
127014,722886,2025-03-06,28.8,1
127015,703419,2024-02-17,57.42,3
127016,744539,2025-12-08,15.54,1
127017,727119,2025-05-14,16.74,1
127018,760697,2026-05-18,35.94,1
127019,717367,2024-11-04,55.08,2
127020,721550,2025-02-10,125.82,3
127021,746986,2025-12-29,41.94,1
127022,749375,2026-01-26,83.88,2
127023,732241,2025-07-24,68.28,2
127024,758055,2026-04-26,28.8,1
127025,714538,2024-08-31,43.14,2
127025,718248,2024-11-25,62.28,2
127026,715713,2024-09-27,34.74,1
127027,706163,2024-03-25,28.8,1
127028,710688,2024-06-06,47.94,1
127029,722403,2025-02-25,47.94,1
127029,755335,2026-03-27,83.88,2
127030,724654,2025-04-04,63.48,2
127030,729172,2025-06-13,64.68,2
127031,703665,2024-02-20,34.74,1
127032,748434,2026-01-15,41.94,1
127033,726622,2025-05-06,111.42,4
127034,700969,2024-01-14,59.94,1
127035,713491,2024-08-06,34.74,1
127036,728908,2025-06-09,107.96,3
127037,718779,2024-12-11,51.48,2
127038,704585,2024-03-03,40.68,2
127039,733484,2025-08-09,35.94,1
127040,731001,2025-07-07,47.94,1
127041,748003,2026-01-10,35.94,1
127042,743672,2025-11-30,41.94,1
127043,703170,2024-02-14,35.94,1
127044,737985,2025-10-01,35.94,1
127045,700713,2024-01-09,68.28,2
127046,728355,2025-06-02,47.94,1
127047,754967,2026-03-23,47.88,2
127048,731914,2025-07-19,43.08,2
127049,716316,2024-10-12,34.74,1
127050,731293,2025-07-11,104.22,3
127051,751034,2026-02-11,35.94,1
127052,703724,2024-02-21,47.94,1
127053,713781,2024-08-13,34.74,1
127054,719936,2025-01-07,43.2,1
127055,751239,2026-02-13,28.8,1
127056,710826,2024-06-09,14.34,1
127057,712109,2024-07-06,14.34,1
127058,740413,2025-10-28,35.94,1
127059,723345,2025-03-13,47.94,1
127060,727566,2025-05-21,71.88,2
127061,711709,2024-06-28,128.16,6
127062,726922,2025-05-11,87.42,3
127063,739590,2025-10-19,28.8,1
127064,734090,2025-08-16,35.94,1
127065,728083,2025-05-29,15.54,1
127066,751118,2026-02-12,41.94,1
127067,726841,2025-05-09,68.28,2
127068,721338,2025-02-06,68.28,2
127069,728526,2025-06-04,37.14,1
127070,737505,2025-09-25,35.94,1
127071,701261,2024-01-18,28.8,1
127072,700476,2024-01-06,29.94,1
127073,748481,2026-01-16,35.94,1
127074,748683,2026-01-18,38.94,1
127075,735893,2025-09-06,67.08,2
127075,737551,2025-09-26,47.94,1
127076,722128,2025-02-19,128.22,4
127077,748543,2026-01-17,37.14,1
127078,752243,2026-02-22,71.88,2
127079,754077,2026-03-13,47.94,1
127080,727990,2025-05-28,35.94,1
127081,704612,2024-03-03,59.94,1
127082,736931,2025-09-18,23.94,1
127083,708713,2024-04-30,28.8,1
127084,756045,2026-04-04,41.94,1
127085,747670,2026-01-07,35.94,1
127086,734087,2025-08-16,47.94,1
127087,755663,2026-03-31,35.94,1
127088,744116,2025-12-05,35.94,1
127089,756138,2026-04-05,35.94,1
127090,726337,2025-05-01,35.99,1
127091,724146,2025-03-26,35.94,1
127092,756013,2026-04-04,35.99,1
127093,717415,2024-11-05,34.74,1
127094,701446,2024-01-21,47.94,1
127095,705947,2024-03-22,34.74,1
127096,739360,2025-10-17,230.4,12
127097,740777,2025-11-01,35.94,1
127098,715216,2024-09-15,35.94,1
127099,746033,2025-12-20,35.94,1
127100,720872,2025-01-27,34.74,1
127101,739241,2025-10-16,35.94,1
127102,710658,2024-06-05,22.74,1
127103,709058,2024-05-06,83.88,2
127104,726679,2025-05-07,49.08,2
127105,739612,2025-10-19,29.94,1
127106,706062,2024-03-24,34.74,1
127107,713687,2024-08-11,195.36,4
127107,714372,2024-08-26,238.44,6
127107,715045,2024-09-11,118.62,4
127107,715806,2024-09-28,167.76,4
127107,733199,2025-08-05,223.08,2
127108,700306,2024-01-04,50.28,2
127109,717691,2024-11-11,43.14,2
127110,740359,2025-10-28,37.14,1
127111,754782,2026-03-21,100.68,3
127112,740949,2025-11-03,37.14,1
127113,708418,2024-04-25,35.94,1
127114,717870,2024-11-15,55.08,2
127114,719346,2024-12-24,38.28,2
127115,735436,2025-08-31,23.94,1
127116,705830,2024-03-21,34.74,1
127117,744982,2025-12-12,28.8,1
127118,734332,2025-08-18,47.94,1
127119,758819,2026-05-05,23.94,1
127120,705355,2024-03-14,95.88,2
127121,723516,2025-03-16,47.94,1
127122,715330,2024-09-17,28.8,1
127123,757014,2026-04-14,35.94,1
127124,760440,2026-05-16,71.88,2
127125,722392,2025-02-24,41.94,1
127125,722904,2025-03-06,41.94,1
127125,724829,2025-04-06,83.88,2
127126,758755,2026-05-04,35.94,1
127127,730747,2025-07-04,47.94,1
127128,704985,2024-03-08,95.82,3
127128,716340,2024-10-12,53.82,3
127129,728800,2025-06-07,71.88,2
127130,744865,2025-12-11,59.88,2
127130,747866,2026-01-09,47.88,2
127131,721272,2025-02-04,131.82,3
127132,752888,2026-02-28,35.94,1
127133,732225,2025-07-24,47.94,1
127134,712953,2024-07-25,41.94,1
127135,700064,2024-01-01,34.74,1
127136,735614,2025-09-02,22.74,1
127137,700167,2024-01-02,47.94,1
127138,720303,2025-01-15,129.42,3
127139,718912,2024-12-15,23.94,1
127140,755862,2026-04-02,71.88,2
127141,747490,2026-01-04,71.88,2
127142,725045,2025-04-10,35.94,1
127143,742553,2025-11-18,47.94,1
127144,727903,2025-05-26,47.94,1
127145,708334,2024-04-24,43.14,2
127146,750848,2026-02-09,35.94,1
127147,732883,2025-08-01,59.33,2
127148,734190,2025-08-17,34.74,1
127149,720893,2025-01-27,63.48,2
127150,711309,2024-06-21,34.74,1
127151,704214,2024-02-27,34.74,1
127152,753796,2026-03-09,83.88,2
127153,734439,2025-08-20,41.94,1
127154,707480,2024-04-12,143.82,3
127155,736821,2025-09-17,23.94,1
127156,736804,2025-09-17,45.54,2
127157,758524,2026-05-01,35.94,1
127158,715559,2024-09-23,41.94,1
127158,716294,2024-10-11,83.88,2
127159,751958,2026-02-20,29.94,1
127160,753962,2026-03-11,35.94,1
127161,744049,2025-12-04,59.88,2
127162,752232,2026-02-22,107.82,3
127163,738861,2025-10-11,71.88,2
127163,741148,2025-11-04,106.62,3
127164,702196,2024-01-31,91.08,3
127165,709059,2024-05-06,23.94,1
127166,733603,2025-08-10,35.99,1
127167,750947,2026-02-10,47.94,1
127168,729167,2025-06-13,29.94,1
127169,715903,2024-10-01,20.34,1
127170,753778,2026-03-09,35.94,1
127170,760499,2026-05-17,47.94,1
127171,709939,2024-05-22,71.98,2
127172,700880,2024-01-12,49.14,2
127173,758597,2026-05-02,35.94,1
127174,754883,2026-03-22,28.8,1
127175,720967,2025-01-29,23.94,1
127176,758717,2026-05-04,35.94,1
127177,709728,2024-05-19,35.88,2
127177,719831,2025-01-05,40.74,2
127178,732092,2025-07-22,23.94,1
127178,732419,2025-07-26,19.14,1
127179,720131,2025-01-11,28.8,1
127180,727878,2025-05-26,35.94,1
127181,744374,2025-12-07,28.8,1
127181,749180,2026-01-23,28.8,1
127182,717551,2024-11-08,35.94,1
127182,719640,2025-01-01,35.94,1
127183,729045,2025-06-11,137.94,2
127184,746320,2025-12-22,37.14,1
127185,756912,2026-04-13,71.88,2
127186,706082,2024-03-24,43.14,2
127186,707241,2024-04-08,62.28,2
127186,709062,2024-05-06,62.28,2
127186,711392,2024-06-23,62.28,2
127187,750651,2026-02-07,71.88,2
127188,733840,2025-08-13,34.74,1
127189,744362,2025-12-07,35.94,1
127190,750269,2026-02-03,71.88,2
127191,744125,2025-12-05,35.94,1
127192,744625,2025-12-08,37.14,1
127193,748824,2026-01-20,71.88,2
127194,741583,2025-11-09,35.94,1
127195,756958,2026-04-13,35.94,1
127196,732787,2025-07-31,49.08,2
127197,757921,2026-04-25,41.94,1
127198,758733,2026-05-04,35.94,1
127199,747848,2026-01-09,19.14,1
127200,737470,2025-09-25,28.8,1
127201,741287,2025-11-06,23.94,1
127202,717004,2024-10-27,62.28,2
127203,701521,2024-01-21,35.94,1
127204,750154,2026-02-02,77.88,2
127205,733552,2025-08-10,35.94,1
127205,740144,2025-10-26,35.94,1
127206,709644,2024-05-17,34.74,1
127207,727487,2025-05-19,34.74,1
127208,744907,2025-12-11,35.94,1
127209,728016,2025-05-28,49.08,2
127210,706180,2024-03-25,28.8,1
127211,707648,2024-04-14,47.94,1
127212,744578,2025-12-08,29.94,1
127213,715212,2024-09-15,28.8,1
127214,708846,2024-05-03,81.54,3
127214,726109,2025-04-28,57.6,2
127215,709344,2024-05-11,28.8,1
127215,716267,2024-10-11,71.88,2
127216,740269,2025-10-27,83.88,2
127217,751069,2026-02-11,64.74,2
127218,718910,2024-12-15,41.94,1
127219,719421,2024-12-27,47.94,1
127220,711489,2024-06-24,105.54,3
127221,741825,2025-11-11,115.14,1
127222,716697,2024-10-20,47.94,1
127223,757348,2026-04-18,35.94,1
127224,742714,2025-11-20,35.94,1
127225,708110,2024-04-20,62.28,2
127226,724699,2025-04-04,34.74,1
127227,731202,2025-07-10,41.94,1
127228,730160,2025-06-26,34.74,1
127229,755850,2026-04-02,47.94,1
127230,711825,2024-07-01,107.94,1
127231,719495,2024-12-28,34.74,1
127232,728942,2025-06-09,28.8,1
127233,719305,2024-12-24,34.74,1
127234,730328,2025-06-28,35.94,1
127235,716542,2024-10-17,23.94,1
127235,727473,2025-05-19,23.94,1
127236,711956,2024-07-03,71.88,2
127237,731923,2025-07-20,91.02,3
127238,741371,2025-11-07,23.94,1
127239,751963,2026-02-20,28.8,1
127240,746715,2025-12-26,35.94,1
127241,716835,2024-10-23,34.74,1
127241,758784,2026-05-04,101.87,3
127242,714036,2024-08-19,86.4,3
127243,705044,2024-03-09,43.14,2
127244,731038,2025-07-07,23.94,1
127245,705521,2024-03-17,34.74,1
127246,722996,2025-03-08,35.94,1
127247,755822,2026-04-02,41.94,1
127248,716723,2024-10-20,41.94,1
127249,752209,2026-02-22,77.88,2
127249,754790,2026-03-21,47.94,1
127250,703542,2024-02-18,51.48,2
127250,707079,2024-04-06,41.94,1
127250,707955,2024-04-18,41.94,1
127250,708848,2024-05-03,61.08,2
127251,702902,2024-02-10,34.74,1
127252,716049,2024-10-05,28.8,1
127253,759132,2026-05-08,35.94,1
127254,735630,2025-09-03,23.94,1
127255,724491,2025-03-31,43.08,2
127255,726616,2025-05-06,35.88,2
